Date,Close_MSTR,Close_BTC,MNAV
2024-10-30 00:00:00+00:00,247.30999755859375,72339.5390625,161.82400180227603
2024-10-31 00:00:00+00:00,244.5,70215.1875,157.07181405635112
2024-11-01 00:00:00+00:00,229.7100067138672,69482.46875,155.43271762503272
2024-11-04 00:00:00+00:00,222.99000549316406,67811.5078125,151.69476754592162
2024-11-05 00:00:00+00:00,227.8000030517578,69359.5625,155.15777557426395
2024-11-06 00:00:00+00:00,257.80999755859375,75639.078125,169.20509134357602
2024-11-07 00:00:00+00:00,270.80999755859375,75904.859375,169.79964566388833
2024-11-08 00:00:00+00:00,270.4200134277344,76545.4765625,171.23271032324428
2024-11-11 00:00:00+00:00,340.0,88701.484375,198.42577590884216
2024-11-12 00:00:00+00:00,356.5899963378906,87955.8125,196.75770325579896
2024-11-13 00:00:00+00:00,328.3800048828125,90584.1640625,202.63734215727905
2024-11-14 00:00:00+00:00,327.6700134277344,87250.4296875,195.17975748781896
2024-11-15 00:00:00+00:00,340.6499938964844,91066.0078125,203.7152296428635
2024-11-18 00:00:00+00:00,384.7900085449219,90542.640625,202.54445396761238
2024-11-19 00:00:00+00:00,430.5400085449219,92343.7890625,206.57363429933034
2024-11-20 00:00:00+00:00,473.8299865722656,94339.4921875,211.03803468509702
2024-11-21 00:00:00+00:00,397.2799987792969,98504.7265625,220.35569006059708
2024-11-22 00:00:00+00:00,421.8800048828125,98997.6640625,221.45839433438977
2024-11-25 00:00:00+00:00,403.45001220703125,93102.296875,208.27042102492712
2024-11-26 00:00:00+00:00,353.69000244140625,91985.3203125,205.7717374611995
2024-11-27 00:00:00+00:00,388.8399963378906,95962.53125,214.66878322979318
2024-11-29 00:00:00+00:00,387.4700012207031,97461.5234375,218.02203813845412
2024-12-02 00:00:00+00:00,380.29998779296875,95865.3046875,214.45128680074302
2024-12-03 00:00:00+00:00,373.42999267578125,96002.1640625,214.7574420794976
2024-12-04 00:00:00+00:00,406.0,98768.53125,220.94582279822163
2024-12-05 00:00:00+00:00,386.3999938964844,96593.5703125,216.0804215635553
2024-12-06 00:00:00+00:00,395.010009765625,99920.7109375,223.5232559729818
2024-12-09 00:00:00+00:00,365.3399963378906,97432.71875,217.95760187216985
2024-12-10 00:00:00+00:00,377.32000732421875,96675.4296875,216.26354149795367
2024-12-11 00:00:00+00:00,411.3999938964844,101173.03125,226.3247043528496
2024-12-12 00:00:00+00:00,392.19000244140625,100043.0,223.7968173714488
2024-12-13 00:00:00+00:00,408.6700134277344,101459.2578125,226.964994965233
2024-12-16 00:00:00+00:00,408.5,106029.71875,237.1891446981781
2024-12-17 00:00:00+00:00,386.4200134277344,106140.6015625,237.43719024398035
2024-12-18 00:00:00+00:00,349.6400146484375,100041.5390625,223.79354924511435
2024-12-19 00:00:00+00:00,326.4599914550781,97490.953125,218.08787253365156
2024-12-20 00:00:00+00:00,364.20001220703125,97755.9296875,218.6806267629882
2024-12-23 00:00:00+00:00,332.2300109863281,94686.2421875,211.81371660610648
2024-12-24 00:00:00+00:00,358.17999267578125,98676.09375,220.73903953196836
2024-12-26 00:00:00+00:00,341.04998779296875,95795.515625,214.29516823097964
2024-12-27 00:00:00+00:00,330.0,94164.859375,210.64737999015458
2024-12-30 00:00:00+00:00,302.9599914550781,92643.2109375,207.24344290839235
2024-12-31 00:00:00+00:00,289.6199951171875,93429.203125,209.00171235294442
2025-01-02 00:00:00+00:00,300.010009765625,96886.875,216.73654598587996
2025-01-03 00:00:00+00:00,339.6600036621094,98107.4296875,219.46693446373752
2025-01-06 00:00:00+00:00,379.0899963378906,102078.0859375,228.34931735535466
2025-01-07 00:00:00+00:00,341.42999267578125,96922.703125,216.81669372582564
2025-01-08 00:00:00+00:00,331.70001220703125,95043.5234375,212.61295699930233
2025-01-10 00:00:00+00:00,327.9100036621094,94701.453125,211.84774356852998
2025-01-13 00:00:00+00:00,328.3999938964844,94516.5234375,211.4340546997436
2025-01-14 00:00:00+00:00,342.1700134277344,96534.046875,215.94726726119023
2025-01-15 00:00:00+00:00,360.6199951171875,100504.4921875,224.82917828429916
2025-01-16 00:00:00+00:00,367.0,99756.90625,223.1568238614595
2025-01-17 00:00:00+00:00,396.5,104462.0390625,233.6822354219632
2025-01-21 00:00:00+00:00,389.1000061035156,106146.265625,237.4498607872557
2025-01-22 00:00:00+00:00,377.30999755859375,103653.0703125,231.87256726324185
2025-01-23 00:00:00+00:00,373.1199951171875,103960.171875,232.5595553813241
2025-01-24 00:00:00+00:00,353.6700134277344,104819.484375,234.48184282399876
2025-01-27 00:00:00+00:00,347.9200134277344,102087.6875,228.37079611078275
2025-01-28 00:00:00+00:00,335.92999267578125,101332.4765625,226.68138451520275
2025-01-29 00:00:00+00:00,341.25,103703.2109375,231.98473215529842
2025-01-30 00:00:00+00:00,340.0899963378906,104735.3046875,234.29353233601037
2025-01-31 00:00:00+00:00,334.7900085449219,102405.0234375,229.0806785898176
2025-02-03 00:00:00+00:00,347.0899963378906,101405.421875,226.8445636359775
2025-02-04 00:00:00+00:00,348.30999755859375,97871.8203125,218.93987481670698
2025-02-05 00:00:00+00:00,336.70001220703125,96615.4453125,216.12935607551515
2025-02-06 00:00:00+00:00,325.4599914550781,96593.296875,216.07980988215579
2025-02-07 00:00:00+00:00,327.55999755859375,96529.0859375,215.9361696129422
2025-02-10 00:00:00+00:00,334.6199951171875,97437.5546875,217.96841989463525
2025-02-11 00:00:00+00:00,319.4599914550781,95747.4296875,214.18759968772503
2025-02-12 00:00:00+00:00,326.82000732421875,97885.859375,218.97128028741838
2025-02-13 00:00:00+00:00,324.9200134277344,96623.8671875,216.1481958626197
2025-02-14 00:00:00+00:00,337.7300109863281,97508.96875,218.1281735995728
2025-02-18 00:00:00+00:00,333.9700012207031,95539.546875,213.7225645346036
2025-02-19 00:00:00+00:00,318.6700134277344,96635.609375,216.1744632095753
2025-02-20 00:00:00+00:00,323.9200134277344,98333.9375,219.97363385847046
2025-02-21 00:00:00+00:00,299.69000244140625,96125.546875,215.03345020356264
2025-02-24 00:00:00+00:00,282.760009765625,91418.171875,204.50302285558303
2025-02-25 00:00:00+00:00,250.50999450683594,88736.171875,198.50337206352137
2025-02-26 00:00:00+00:00,263.2699890136719,84347.0234375,188.68481952827784
2025-02-27 00:00:00+00:00,240.0500030517578,84704.2265625,189.48388515535956
2025-02-28 00:00:00+00:00,255.42999267578125,84373.0078125,188.7429467378416
2025-03-03 00:00:00+00:00,250.9199981689453,86065.671875,192.52944684346144
2025-03-04 00:00:00+00:00,275.1499938964844,87222.1953125,195.11659701416792
2025-03-05 00:00:00+00:00,308.54998779296875,90623.5625,202.72547670864105
2025-03-06 00:00:00+00:00,304.1099853515625,89961.7265625,201.24494557268403
2025-03-07 00:00:00+00:00,287.17999267578125,86742.671875,194.0439000821735
2025-03-10 00:00:00+00:00,239.27000427246094,78532.0,175.67657569059924
2025-03-11 00:00:00+00:00,260.5899963378906,82862.2109375,185.36328466933375
2025-03-12 00:00:00+00:00,262.54998779296875,83722.359375,187.28744210942975
2025-03-13 00:00:00+00:00,263.260009765625,81066.703125,181.34672245105688
2025-03-14 00:00:00+00:00,297.489990234375,83969.1015625,187.83940592772558
2025-03-17 00:00:00+00:00,294.2699890136719,84075.6875,188.07783933725
2025-03-18 00:00:00+00:00,283.19000244140625,82718.5,185.04180240236886
2025-03-19 00:00:00+00:00,304.2300109863281,86854.2265625,194.29344861655738
2025-03-20 00:00:00+00:00,302.07000732421875,84167.1953125,188.28254288674495
2025-03-21 00:00:00+00:00,304.0,84043.2421875,188.00525897004667
2025-03-24 00:00:00+00:00,335.7200012207031,87498.9140625,195.73561859046018
2025-03-25 00:00:00+00:00,341.80999755859375,87471.703125,195.6747475529044
2025-03-26 00:00:00+00:00,329.30999755859375,86900.8828125,194.3978189399232
2025-03-27 00:00:00+00:00,324.5899963378906,87177.1015625,195.01572201308494
2025-03-28 00:00:00+00:00,289.4100036621094,84353.1484375,188.6985211916266
2025-03-31 00:00:00+00:00,288.2699890136719,82548.9140625,184.66243759840003
2025-04-01 00:00:00+00:00,306.0199890136719,85169.171875,190.523970730455
2025-04-02 00:00:00+00:00,312.5400085449219,82485.7109375,184.52105181205886
2025-04-03 00:00:00+00:00,282.2799987792969,83102.828125,185.9015468242808
2025-04-04 00:00:00+00:00,293.6099853515625,83843.8046875,187.55911603386406
2025-04-07 00:00:00+00:00,268.1400146484375,79235.3359375,177.24994258638867
2025-04-08 00:00:00+00:00,237.9499969482422,76271.953125,170.62083668102045
2025-04-09 00:00:00+00:00,296.8599853515625,82573.953125,184.71845013798267
2025-04-10 00:00:00+00:00,272.3399963378906,79626.140625,178.12417511916303
2025-04-11 00:00:00+00:00,299.9800109863281,83404.8359375,186.57714019172096
2025-04-14 00:00:00+00:00,311.45001220703125,84542.390625,189.12185714991364
2025-04-15 00:00:00+00:00,310.7200012207031,83668.9921875,187.1680593768591
2025-04-16 00:00:00+00:00,311.6600036621094,84033.8671875,187.9842870363496
2025-04-17 00:00:00+00:00,317.20001220703125,84895.75,189.91232428417956
2025-04-21 00:00:00+00:00,317.760009765625,87518.90625,195.7803412390692
2025-04-22 00:00:00+00:00,343.0299987792969,93441.890625,209.03009436988114
2025-04-23 00:00:00+00:00,345.7300109863281,93699.109375,209.60549432408348
2025-04-24 00:00:00+00:00,350.3399963378906,93943.796875,210.15286179357736
2025-04-25 00:00:00+00:00,368.7099914550781,94720.5,211.8903515471579
2025-04-28 00:00:00+00:00,369.25,94978.75,212.4680584140669
2025-04-29 00:00:00+00:00,381.45001220703125,94284.7890625,210.91566345197452
2025-04-30 00:00:00+00:00,380.1099853515625,94207.3125,210.74234789657953
2025-05-01 00:00:00+00:00,381.6000061035156,96492.3359375,215.8539596328496
2025-05-02 00:00:00+00:00,394.3699951171875,96910.0703125,216.78843404516883
2025-05-05 00:00:00+00:00,386.5299987792969,94748.0546875,211.9519915556159
2025-05-06 00:00:00+00:00,385.6000061035156,96802.4765625,216.54774615277196
2025-05-07 00:00:00+00:00,392.4800109863281,97032.3203125,217.06190806057882
2025-05-08 00:00:00+00:00,414.3800048828125,103241.4609375,230.9517945142714
2025-05-09 00:00:00+00:00,416.0299987792969,102970.8515625,230.34643964810508
2025-05-12 00:00:00+00:00,404.8999938964844,102812.953125,229.99321985481197
2025-05-13 00:00:00+00:00,421.6099853515625,104169.8125,233.0285227720137
2025-05-14 00:00:00+00:00,416.75,103539.4140625,231.61831752038756
2025-05-15 00:00:00+00:00,397.0299987792969,103744.640625,232.07741062562812
2025-05-16 00:00:00+00:00,399.79998779296875,103489.2890625,231.5061875815538
2025-05-19 00:00:00+00:00,413.4200134277344,105606.1796875,236.2416851635781
2025-05-20 00:00:00+00:00,416.9200134277344,106791.0859375,238.8923278635525
2025-05-21 00:00:00+00:00,402.69000244140625,109678.078125,245.3505474625123
2025-05-22 00:00:00+00:00,399.4599914550781,111673.28125,249.8138293451485
2025-05-23 00:00:00+00:00,369.510009765625,107287.796875,240.00347334065825
2025-05-27 00:00:00+00:00,372.20001220703125,108994.640625,243.82169349599494
2025-05-28 00:00:00+00:00,364.25,107802.328125,241.15448296839983
2025-05-29 00:00:00+00:00,370.6300048828125,105641.7578125,236.32127365195853
2025-05-30 00:00:00+00:00,369.05999755859375,103998.5703125,232.64545292642504
2025-06-02 00:00:00+00:00,372.2699890136719,105881.53125,236.85764833287286
2025-06-03 00:00:00+00:00,387.42999267578125,105432.46875,235.85309270878255
2025-06-04 00:00:00+00:00,378.1000061035156,104731.984375,234.2861047761593
2025-06-05 00:00:00+00:00,368.7900085449219,101575.953125,227.22604310992745
2025-06-06 00:00:00+00:00,374.4700012207031,104390.34375,233.52185255901475
